"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rv3343c",1808.52846188647,0.0272565010594399,0.102676160947299,0.789474162954636,0.835259043913431
"Rv3344c",180.424679412751,-0.333812894369007,0.135507517970082,0.00694787873465679,0.0131642275977752
"Rv3345c",533.115212777821,-0.039598725551401,0.0916457985723257,0.652790642358718,0.715783949451509
"Rv3346c",26.2228084902807,-0.18155210203349,0.255452222405945,0.311315424480476,0.383194504227439
"Rv3347c",5057.04662395319,0.129620852526852,0.0774095379458771,0.0852301423689837,0.125373003723819
"Rv3348",212.538592960371,-0.0467129904050169,0.110817861683649,0.653857986394557,0.716559165580368
"Rv3349c",142.24936850054,-0.161604871000307,0.150366997150448,0.229096645663691,0.294003665635527
"Rv3350c",3036.5930097569,0.120495136918204,0.0673646765309892,0.0620099912805293,0.0951074953037659
"Rv3351c",65.1663723978832,0.078326095182424,0.186635636640477,0.616067927549906,0.682669865663409
"Rv3352c",25.2584618630532,-0.624537109415264,0.337253514725451,0.00988008809083186,0.0181324920799438
"Rv3353c",9.9050663703763,-0.402652387637783,0.453550006026024,0.0684221052993472,0.10386057739523
"Rv3354",91.8533286184317,-0.499441621116255,0.158735074898278,0.000484604309203561,0.00113636281704161
"Rv3355c",169.98079232605,0.0859611530925594,0.136116553919009,0.490307372176806,0.563407228878115
"Rv3356c",1379.20726291352,0.0768307124166983,0.0699007329612294,0.256758289295529,0.325407175439235
"Rv3357",20.6730282426333,0.201353587327008,0.282836240275585,0.275251808543585,0.346635985616794
"Rv3358",12.5971712662038,0.0141797280273397,0.273379456240311,0.931175978697389,0.947374486385141
"Rv3359",298.023068223514,0.312194871885689,0.0983477101865352,0.000884376739821578,0.00197927197201487
"Rv3360",236.811695974335,0.638044459112682,0.124581312920323,6.7159824830853e-08,2.93188390068389e-07
"Rv3361c",543.692858215896,0.740359647790879,0.103326237704375,1.32738187613326e-13,1.15010843603093e-12
"Rv3362c",898.526257427929,0.704320952158143,0.0863402976225694,5.81031875829953e-17,6.85686578687159e-16
"Rv3363c",193.434277686419,0.597436280426802,0.117567212425526,9.23244492612435e-08,3.90610994374431e-07
"Rv3364c",427.530859892215,0.700172999590366,0.121947728606576,1.88438660697375e-09,1.01547500486919e-08
"Rv3365c",8561.57017520456,0.780529672024288,0.0581234207159265,8.93392116375114e-42,5.55159444816223e-40
"Rv3366",68.0681186403695,-0.60123488806814,0.192827940378763,0.000394544646466768,0.00093789842139769
"Rv3367",1396.02813494955,0.16599750932895,0.0622388857287864,0.00604807310910382,0.0115751620572213
"Rv3368c",239.712170600129,-0.643992486793738,0.114803854542435,4.34152040760457e-09,2.22502920889734e-08
